,LAT_LONG_YEAR,TAR_COUNT,LAT,LONG,YEAR,LAT_LONG,DAU_CODE,DAU_YEAR,DAU_NAME,APPLIED_WATER_ACRE,PRECIP_AF_ACRE,MEAN_TEMPC,RICE_PERCENT_DAU,DEV_HIGH_PERCENT_DAU,DEV_LOW_PERCENT_DAU,DEV_MED_PERCENT_DAU,DEV_OPEN_PERCENT_DAU,DEV_TOTAL_PERCENT_DAU,OPENWATER_PERCENT_DAU,WETLAND_PERCENT_DAU,DAU_CENTER_LAT,DAU_CENTER_LONG,AG2010,AG_TOTAL_PERCENT_DAU2015,SD,CV,PIP_QNX_COUNT,ERY_COUNT,THR_COUNT,STG_COUNT,PIP_QNX_SD,ERY_SD,THR_SD,STG_SD,PIP_QNX_CV,ERY_CV,THR_CV,STG_CV,CX_OTHER_COUNT,CX_OTHER_SD,CX_OTHER_CV
61,33.481054_-116.095336_2007,105.1764706,33.481054,-116.095336,2007,33.481054_-116.095336,348,348_2007,Coachella,0.19006422,0.175126799,23.444368,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,56.49583535,53.71527969,17.47058824,11.41176471,0,0,26.53563087,19.72643792,0,0,151.8874494,172.8605385,,,28.88235294,29.24013157,101.2387447
62,33.481054_-116.095336_2008,134,33.481054,-116.095336,2008,33.481054_-116.095336,348,348_2008,Coachella,0.193106837,0.689030126,23.67992768,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,86.12439704,64.27193809,68.55555556,2.555555556,0,0.111111111,91.24577168,5.903361178,0,0.471404521,133.09756,231.0010896,,424.2640687,71.22222222,96.66531439,135.7235303
63,33.481054_-116.095336_2009,94.83333333,33.481054,-116.095336,2009,33.481054_-116.095336,348,348_2009,Coachella,0.197375401,0.473260555,23.39427007,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,94.12522947,99.25331755,46.88888889,15.88888889,0,0,77.53927953,39.20217414,0,0,165.3681317,246.7269701,,,62.77777778,106.3587467,169.4210125
64,33.481054_-116.095336_2010,243.7058824,33.481054,-116.095336,2010,33.481054_-116.095336,348,348_2010,Coachella,0.199904918,0.95952695,22.31737641,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,344.7020026,141.4418065,207.5882353,0.529411765,0,0,229.7740898,1.940285,0,0,110.6874335,366.4982778,,,208.1176471,230.3575705,110.6862266
65,33.498767_-116.095372_2006,24.4375,33.498767,-116.095372,2006,33.498767_-116.095372,348,348_2006,Coachella,0.200069265,0.376138704,23.41596548,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,28.03799505,114.7334836,2.3125,2.4375,0,0,2.914761282,8.245958606,0,0,126.0437311,338.2957377,,,4.75,9.277212225,195.3097311
66,33.498767_-116.095372_2007,37.94117647,33.498767,-116.095372,2007,33.498767_-116.095372,348,348_2007,Coachella,0.19006422,0.175126799,23.444368,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,53.56942993,141.1907456,3.352941176,0.352941176,0,0,5.419192473,0.861769725,0,0,161.6250387,244.1680887,,,3.705882353,5.643189545,152.2765433
67,33.498767_-116.095372_2008,96.66666667,33.498767,-116.095372,2008,33.498767_-116.095372,348,348_2008,Coachella,0.193106837,0.689030126,23.67992768,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,96.57121724,99.90125921,23.27777778,1.5,0,0.055555556,34.53013272,3.617766617,0,0.23570226,148.3394723,241.1844411,,424.2640687,24.83333333,36.96301808,148.8443681
68,33.498767_-116.095372_2009,82.72222222,33.498767,-116.095372,2009,33.498767_-116.095372,348,348_2009,Coachella,0.197375401,0.473260555,23.39427007,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,94.34093713,114.0454579,48.11111111,10.88888889,0,0,83.65115863,37.13550527,0,0,173.8707685,341.0403545,,,59,96.38586667,163.3658757
69,33.498767_-116.095372_2010,134.1764706,33.498767,-116.095372,2010,33.498767_-116.095372,348,348_2010,Coachella,0.199904918,0.95952695,22.31737641,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,140.1067608,104.4197691,106.5294118,1.529411765,0,0,227.6774357,4.584179957,0,0,213.7226066,299.7348434,,,108.0588235,227.4528717,210.4898649
70,33.498956_-116.130198_2006,13.9375,33.498956,-116.130198,2006,33.498956_-116.130198,348,348_2006,Coachella,0.200069265,0.376138704,23.41596548,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,19.02443604,136.4981958,32.9375,0.4375,0,0,45.22163015,1.75,0,0,137.2952718,400,,,33.375,45.59513863,136.6146476
71,33.498956_-116.130198_2007,11.94117647,33.498956,-116.130198,2007,33.498956_-116.130198,348,348_2007,Coachella,0.19006422,0.175126799,23.444368,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,13.18839731,110.4447065,25.47058824,0,0,0,40.94526476,0,0,0,160.755081,,,,25.47058824,40.94526476,160.755081
72,33.498956_-116.130198_2008,23.94444444,33.498956,-116.130198,2008,33.498956_-116.130198,348,348_2008,Coachella,0.193106837,0.689030126,23.67992768,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,21.49547756,89.77229609,55.94444444,0,0,0,69.68878062,0,0,0,124.5678303,,,,55.94444444,69.68878062,124.5678303
73,33.498956_-116.130198_2009,25.22222222,33.498956,-116.130198,2009,33.498956_-116.130198,348,348_2009,Coachella,0.197375401,0.473260555,23.39427007,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,24.05277422,95.36342203,83.55555556,0,0,0.333333333,124.2129207,0,0,0.84016805,148.6590806,,,252.0504151,83.88888889,124.7269436,148.6811248
74,33.498956_-116.130198_2010,43.875,33.498956,-116.130198,2010,33.498956_-116.130198,348,348_2010,Coachella,0.199904918,0.95952695,22.31737641,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,82.8635684,188.862834,130.4375,0,0,0.0625,228.8528105,0,0,0.353553391,175.4501662,,,565.6854249,130.5,229.0530295,175.5195628
75,33.507275_-115.890147_2010,2.689655172,33.507275,-115.890147,2010,33.507275_-115.890147,349,349_2010,East Salton Sea,0,0.666867692,24.54684592,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,5.183100618,192.705023,0,0.034482759,0,0,0,0.185695338,0,0,,538.5164807,,,0.034482759,0.185695338,538.5164807
76,33.509206_-117.660446_2007,0.029411765,33.509206,-117.660446,2007,33.509206_-117.660446,114,114_2007,Viego,0.019267171,0.339012823,20.00324011,0,1.511112436,12.900372,13.84045504,11.99951441,40.25145388,0.10706653,0.422383408,33.57113069,-117.6091703,0.006475828,2.841417862,0.171498585,583.0951837,0.058823529,51.91176471,0,0,0.34299717,141.9279304,0,0,583.0951895,273.4022456,,,51.97058824,142.2551028,273.7223256
77,33.509206_-117.660446_2008,0.441176471,33.509206,-117.660446,2008,33.509206_-117.660446,114,114_2008,Viego,0.015927672,1.095505844,20.93712171,0,1.511112436,12.900372,13.84045504,11.99951441,40.25145388,0.10706653,0.422383408,33.57113069,-117.6091703,0.006475828,2.841417862,1.10621321,250.7416606,0.029411765,90.44117647,0,0,0.171498585,154.2367702,0,0,583.0951895,170.5382175,,,90.47058824,154.2283304,170.4734471
78,33.509206_-117.660446_2009,0,33.509206,-117.660446,2009,33.509206_-117.660446,114,114_2009,Viego,0.016611325,0.774754353,20.29532892,0,1.511112436,12.900372,13.84045504,11.99951441,40.25145388,0.10706653,0.422383408,33.57113069,-117.6091703,0.006475828,2.841417862,0,0,0,1.714285714,0,0,0,8.11161632,0,0,,473.1776187,,,1.714285714,8.11161632,473.1776187
79,33.509206_-117.660446_2010,0.214285714,33.509206,-117.660446,2010,33.509206_-117.660446,114,114_2010,Viego,0.013796849,1.807727349,18.6355263,0,1.511112436,12.900372,13.84045504,11.99951441,40.25145388,0.10706653,0.422383408,33.57113069,-117.6091703,0.006475828,2.841417862,0.956736074,446.4768351,2.964285714,0,0,0,13.02272129,0,0,0,439.3207183,,,,2.964285714,13.02272129,439.3207183
80,33.510767_-115.920793_2006,23.88235294,33.510767,-115.920793,2006,33.510767_-115.920793,349,349_2006,East Salton Sea,0,0.072172413,25.51087213,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,45.68900627,191.308647,0.058823529,0.058823529,0,0,0.242535625,0.242535625,0,0,412.3105626,412.3105626,,,0.117647059,0.332105582,282.2897448
81,33.510767_-115.920793_2007,45.11111111,33.510767,-115.920793,2007,33.510767_-115.920793,349,349_2007,East Salton Sea,0,0.135946634,25.60672962,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,67.12139037,148.7912595,0.277777778,0,0,0,0.669113158,0,0,0,240.8807369,,,,0.277777778,0.669113158,240.8807369
82,33.510767_-115.920793_2008,30.44444444,33.510767,-115.920793,2008,33.510767_-115.920793,349,349_2008,East Salton Sea,0,0.381835798,25.61318318,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,54.38233085,178.6280941,0,0.055555556,0,0,0,0.23570226,0,0,,424.2640687,,,0.055555556,0.23570226,424.2640687
83,33.510767_-115.920793_2009,21.88888889,33.510767,-115.920793,2009,33.510767_-115.920793,349,349_2009,East Salton Sea,0,0.255398263,25.42085765,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,44.50497512,203.3222214,0.611111111,0.055555556,0,0,1.195033295,0.23570226,0,0,195.5509028,424.2640687,,,0.666666667,1.328422328,199.2633492
84,33.510767_-115.920793_2010,19.05882353,33.510767,-115.920793,2010,33.510767_-115.920793,349,349_2010,East Salton Sea,0,0.666867692,24.54684592,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,42.65189121,223.7907872,1.470588235,0.176470588,0,0,4.810374817,0.392952624,0,0,327.1054876,222.6731536,,,1.647058824,4.768925147,289.5418839
85,33.510786_-116.149466_2006,2.875,33.510786,-116.149466,2006,33.510786_-116.149466,348,348_2006,Coachella,0.200069265,0.376138704,23.41596548,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,3.117156824,108.4228461,2.6875,0,0,0,4.110454152,0,0,0,152.9471312,,,,2.6875,4.110454152,152.9471312
86,33.510786_-116.149466_2007,4.176470588,33.510786,-116.149466,2007,33.510786_-116.149466,348,348_2007,Coachella,0.19006422,0.175126799,23.444368,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,6.463699542,154.7646369,1.058823529,0,0,0,1.599632311,0,0,0,151.0763849,,,,1.058823529,1.599632311,151.0763849
87,33.510786_-116.149466_2008,3.055555556,33.510786,-116.149466,2008,33.510786_-116.149466,348,348_2008,Coachella,0.193106837,0.689030126,23.67992768,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,3.438060709,112.5183505,1.555555556,0.055555556,0,0,1.976991839,0.23570226,0,0,127.0923325,424.2640687,,,1.611111111,2.145827384,133.1892859
88,33.510786_-116.149466_2009,3.055555556,33.510786,-116.149466,2009,33.510786_-116.149466,348,348_2009,Coachella,0.197375401,0.473260555,23.39427007,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,5.104464277,167.0551945,1.111111111,0,0,0,1.490711985,0,0,0,134.1640786,,,,1.111111111,1.490711985,134.1640786
89,33.510786_-116.149466_2010,20.70588235,33.510786,-116.149466,2010,33.510786_-116.149466,348,348_2010,Coachella,0.199904918,0.95952695,22.31737641,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,40.62290719,196.1901768,8.294117647,0,0,0,13.8688712,0,0,0,167.2133407,,,,8.294117647,13.8688712,167.2133407
90,33.511111_-117.661111_2007,0,33.511111,-117.661111,2007,33.511111_-117.661111,114,114_2007,Viego,0.019267171,0.339012823,20.00324011,0,1.511112436,12.900372,13.84045504,11.99951441,40.25145388,0.10706653,0.422383408,33.57113069,-117.6091703,0.006475828,2.841417862,0,0,0.029411765,160.9411765,0,0,0.171498585,288.607203,0,0,583.0951895,179.324651,,,160.9705882,288.5970752,179.285594
91,33.511111_-117.661111_2008,0.264705882,33.511111,-117.661111,2008,33.511111_-117.661111,114,114_2008,Viego,0.015927672,1.095505844,20.93712171,0,1.511112436,12.900372,13.84045504,11.99951441,40.25145388,0.10706653,0.422383408,33.57113069,-117.6091703,0.006475828,2.841417862,0.790428481,298.6063154,0.264705882,70.20588235,0,0,0.790428481,160.3646941,0,0,298.6063151,228.4205949,,,70.47058824,160.4535683,227.688703
92,33.511111_-117.661111_2009,0.4,33.511111,-117.661111,2009,33.511111_-117.661111,114,114_2009,Viego,0.016611325,0.774754353,20.29532892,0,1.511112436,12.900372,13.84045504,11.99951441,40.25145388,0.10706653,0.422383408,33.57113069,-117.6091703,0.006475828,2.841417862,0.81167945,202.9198625,0.142857143,208.3142857,0,0,0.429969708,463.0590593,0,0,300.9787954,222.288672,,,208.4571429,463.0298773,222.1223369
93,33.511111_-117.661111_2010,2.178571429,33.511111,-117.661111,2010,33.511111_-117.661111,114,114_2010,Viego,0.013796849,1.807727349,18.6355263,0,1.511112436,12.900372,13.84045504,11.99951441,40.25145388,0.10706653,0.422383408,33.57113069,-117.6091703,0.006475828,2.841417862,3.019118972,138.5825101,0.178571429,102.6071429,0,0,0.547964005,95.91521692,0,0,306.8598425,93.47810907,,,102.7857143,95.95151443,93.35102168
94,33.51122_-115.925506_2006,46.125,33.51122,-115.925506,2006,33.51122_-115.925506,349,349_2006,East Salton Sea,0,0.072172413,25.51087213,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,74.87400528,162.3284667,0.125,1.6875,0,0.25,0.5,4.269562819,0,1,400,253.01113,,400,2.0625,4.25,206.0606061
95,33.51122_-115.925506_2007,91.41176471,33.51122,-115.925506,2007,33.51122_-115.925506,349,349_2007,East Salton Sea,0,0.135946634,25.60672962,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,135.2151336,147.9187433,0,0.411764706,0,0,0,0.71228712,0,0,,172.9840148,,,0.411764706,0.71228712,172.9840148
96,33.51122_-115.925506_2008,123.6666667,33.51122,-115.925506,2008,33.51122_-115.925506,349,349_2008,East Salton Sea,0,0.381835798,25.61318318,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,233.0660093,188.4630803,0,0.166666667,0,0,0,0.707106781,0,0,,424.2640687,,,0.166666667,0.707106781,424.2640687
97,33.51122_-115.925506_2009,39.77777778,33.51122,-115.925506,2009,33.51122_-115.925506,349,349_2009,East Salton Sea,0,0.255398263,25.42085765,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,65.78356272,165.3776716,0.111111111,7,0,0,0.323380833,20.23392608,0,0,291.04275,289.0560869,,,7.111111111,20.20450995,284.1259211
98,33.51122_-115.925506_2010,48.47058824,33.51122,-115.925506,2010,33.51122_-115.925506,349,349_2010,East Salton Sea,0,0.666867692,24.54684592,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,83.61826778,172.5134165,1.411764706,1.588235294,0,0,3.969553242,5.148529202,0,0,281.176688,324.1666534,,,3,6.937218463,231.2406154
99,33.512678_-115.930857_2006,12.8125,33.512678,-115.930857,2006,33.512678_-115.930857,349,349_2006,East Salton Sea,0,0.072172413,25.51087213,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,20.37390079,159.015811,0.1875,0.0625,0,0,0.75,0.25,0,0,400,400,,,0.25,0.774596669,309.8386677
100,33.512678_-115.930857_2007,49.94444444,33.512678,-115.930857,2007,33.512678_-115.930857,349,349_2007,East Salton Sea,0,0.135946634,25.60672962,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,102.9588566,206.1467651,0.111111111,0.055555556,0,0,0.323380833,0.23570226,0,0,291.04275,424.2640687,,,0.166666667,0.383482494,230.0894967
101,33.512678_-115.930857_2008,78.88235294,33.512678,-115.930857,2008,33.512678_-115.930857,349,349_2008,East Salton Sea,0,0.381835798,25.61318318,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,136.0265977,172.4423685,0.117647059,0.235294118,0,0,0.332105582,0.752446989,0,0,282.2897448,319.7899701,,,0.352941176,0.861769725,244.1680887
102,33.512678_-115.930857_2009,18.33333333,33.512678,-115.930857,2009,33.512678_-115.930857,349,349_2009,East Salton Sea,0,0.255398263,25.42085765,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,41.72035756,227.5655868,0.222222222,0.111111111,0,0,0.548318881,0.323380833,0,0,246.7434962,291.04275,,,0.333333333,0.685994341,205.7983022
103,33.512678_-115.930857_2010,21.05882353,33.512678,-115.930857,2010,33.512678_-115.930857,349,349_2010,East Salton Sea,0,0.666867692,24.54684592,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,39.8786763,189.3680159,0.647058824,0,0,0,1.497547014,0,0,0,231.439084,,,,0.647058824,1.497547014,231.439084
104,33.515167_-115.93451_2006,19.3125,33.515167,-115.93451,2006,33.515167_-115.93451,349,349_2006,East Salton Sea,0,0.072172413,25.51087213,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,41.86441408,216.7736652,0,0,0,0,0,0,0,0,,,,,0,0,
105,33.515167_-115.93451_2007,37.66666667,33.515167,-115.93451,2007,33.515167_-115.93451,349,349_2007,East Salton Sea,0,0.135946634,25.60672962,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,59.88321969,158.9819992,0.055555556,0.055555556,0,0,0.23570226,0.23570226,0,0,424.2640687,424.2640687,,,0.111111111,0.323380833,291.04275
106,33.515167_-115.93451_2008,60.16666667,33.515167,-115.93451,2008,33.515167_-115.93451,349,349_2008,East Salton Sea,0,0.381835798,25.61318318,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,136.9234436,227.5735905,0.055555556,0.111111111,0,0,0.23570226,0.471404521,0,0,424.2640687,424.2640687,,,0.166666667,0.514495755,308.6974533
107,33.515167_-115.93451_2009,9.444444444,33.515167,-115.93451,2009,33.515167_-115.93451,349,349_2009,East Salton Sea,0,0.255398263,25.42085765,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,16.67058777,176.5121059,0,0,0,0,0,0,0,0,,,,,0,0,
108,33.515167_-115.93451_2010,23.23529412,33.515167,-115.93451,2010,33.515167_-115.93451,349,349_2010,East Salton Sea,0,0.666867692,24.54684592,0,0.049576208,0.324459852,0.089626413,0.246903095,0.710565569,0.145703192,0.207953929,33.53167072,-115.6446998,0.057196307,0.146281852,47.49280131,204.399398,0.117647059,0.294117647,0,0,0.48507125,1.212678125,0,0,412.3105626,412.3105626,,,0.411764706,1.277635684,310.2829518
109,33.516797_-116.082468_2006,80.875,33.516797,-116.082468,2006,33.516797_-116.082468,348,348_2006,Coachella,0.200069265,0.376138704,23.41596548,0,0.481164375,3.204943816,3.677160932,2.201322642,9.564591765,0.047727068,0.020491512,33.77921493,-116.3500166,1.259110319,9.932479258,108.2410119,133.8374182,1.3125,2.9375,0,0,1.922455028,5.421792447,0,0,146.472764,184.5716578,,,4.25,6.423913657,151.1509096
